CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random,split
C15748,0,48,M,807033.29,PROF,46-50,802,9,SA,12/30/2008,101,11,6,17,1,1,0,0,4,0,8300,450020,96010,0.0,0,554330.0,0,0,0,0,0,8300.0,450020.0,24002.5,0.0,0.0,1,0,0.536646132,0.19772921832749538
C462,0,31,F,46326.87,SENP,31-35,647,19,SA,4/14/2012,62,4,3,7,1,0,0,0,2,1,0,998590,24060,0.0,0,1022650.0,0,0,0,0,0,0.0,998590.0,12030.0,0.0,0.0,1,1,0.5369604060000001,-0.026751715440408073
C12485,1,53,F,53961.04,SAL,>50,347,15,CA,3/23/2001,194,54,22,76,8,2,7,1,4,0,25600,837200,663550,119782.0,91471,1737603.0,0,0,0,0,0,12800.0,104650.0,165887.5,17111.71,91471.0,1,0,0.536980065,-0.12490209403610528
C4692,0,50,M,47426.98,PROF,46-50,320,30,SA,9/16/2001,189,10,1,11,0,1,0,0,0,0,9700,0,0,0.0,0,9700.0,0,0,0,0,0,9700.0,0.0,0.0,0.0,0.0,1,0,0.537365494,-1.0960033019063038
C5019,0,36,M,696353.59,SELF-EMP,36-40,888,14,SA,12-03-2002,174,14,7,21,3,1,1,0,2,0,17400,872920,16210,324604.0,0,1231134.0,0,0,0,1,0,17400.0,290973.33,8105.0,324604.0,0.0,1,0,0.537436361,0.18880887207065056
C6495,0,34,M,4863.1,PROF,31-35,813,12,SA,6/30/2000,203,10,5,15,2,1,1,0,1,1,1400,753680,0,460570.0,0,1215650.0,0,0,0,0,0,1400.0,376840.0,0.0,460570.0,0.0,1,1,0.537773005,0.3229911438789871
C11370,0,44,M,220905.69,SELF-EMP,41-45,610,19,SA,08-10-2010,82,11,6,17,2,1,1,0,2,0,13900,440750,31210,599492.0,0,1085352.0,0,0,0,0,0,13900.0,220375.0,15605.0,599492.0,0.0,1,1,0.537916032,-1.2261360883359704
C18597,0,31,M,460900.28,SAL,31-35,213,6,SA,5/21/2005,144,6,6,12,2,1,1,0,2,1,4600,949570,45680,511821.0,0,1511671.0,0,0,0,0,0,4600.0,474785.0,22840.0,511821.0,0.0,1,1,0.5382717,0.0944743411844437
C14439,0,46,M,296801.59,SAL,46-50,254,8,SA,4/30/2007,121,7,7,14,1,1,1,0,4,1,6000,977060,56650,854655.0,0,1894365.0,0,0,0,0,0,6000.0,977060.0,14162.5,854655.0,0.0,1,0,0.538461835,0.4019109524971223
C16687,1,50,M,388949.03,SELF-EMP,46-50,221,1,SA,1/14/2003,173,14,6,20,1,1,0,0,4,1,900,142530,82370,0.0,0,225800.0,0,0,0,0,0,900.0,142530.0,20592.5,0.0,0.0,1,1,0.538537698,0.026670299990003764
C13881,0,25,F,277553.73,PROF,<25,444,4,SA,09-03-1999,213,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5385747,-2.1524736714760246
C15803,0,38,F,180055.32,PROF,36-40,154,7,CA,08-05-2006,130,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.538695852,0.43137113925974685
C3901,0,34,M,206038.05,SELF-EMP,31-35,258,30,SA,08-06-2003,166,5,4,9,4,0,0,0,0,0,0,841180,0,0.0,0,841180.0,0,0,0,0,0,0.0,210295.0,0.0,0.0,0.0,1,1,0.538760011,-0.8351847259023735
C1944,0,47,M,322627.76,SELF-EMP,46-50,627,19,SA,4/15/2011,74,4,3,7,2,0,0,0,1,0,0,322940,0,0.0,0,322940.0,0,0,0,0,0,0.0,161470.0,0.0,0.0,0.0,0,0,0.538841958,-2.920892077895713
C6261,0,44,M,317062.79,PROF,41-45,797,22,SA,7/29/2005,142,2,1,3,1,0,0,0,0,0,0,218220,0,0.0,0,218220.0,0,0,0,0,0,0.0,218220.0,0.0,0.0,0.0,1,0,0.53896751,-0.688708993535591
C13289,1,40,M,288928.63,PROF,36-40,479,23,SA,10/30/2008,103,2,2,4,0,2,0,0,0,1,10200,0,0,0.0,0,10200.0,0,0,0,0,0,5100.0,0.0,0.0,0.0,0.0,1,0,0.5391192229999999,-0.14494756679379145
C11336,0,50,M,123625.33,SELF-EMP,46-50,318,15,SA,03-09-2013,51,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.53916909,0.9088683968942737
C17472,0,32,M,466520.28,SELF-EMP,31-35,157,7,SA,3/22/2000,206,18,14,32,6,2,4,1,1,0,4400,837790,47440,804659.0,122535,1816824.0,1,0,0,0,1,2200.0,139631.67,47440.0,201164.75,122535.0,1,1,0.539397511,-0.7621270607304155
C3048,0,54,M,42590.6,SENP,>50,309,30,SA,12/13/2007,114,0,3,3,2,0,0,1,0,1,0,70520,0,0.0,152072,222592.0,0,0,0,0,0,0.0,35260.0,0.0,0.0,152072.0,1,0,0.539680049,1.0724135506496302
C6302,0,53,M,1517293.84,PROF,>50,225,29,SA,5/29/2011,72,9,3,12,2,1,0,0,0,0,10500,132830,0,0.0,0,143330.0,0,0,0,0,0,10500.0,66415.0,0.0,0.0,0.0,1,0,0.539720945,-0.2717179637445206
C14922,0,49,M,118454.12,SAL,46-50,306,7,CA,07-01-2003,167,22,29,51,11,3,9,2,4,1,18400,199500,122400,461404.0,146941,948645.0,0,0,0,0,0,6133.33,18136.36,30600.0,51267.11,73470.5,0,1,0.54035133,0.1640150384102253
C17302,1,43,M,14227.65,SELF-EMP,41-45,807,5,SA,12-12-2010,78,6,6,12,1,1,0,0,4,0,12300,833490,85350,0.0,0,931140.0,0,0,0,0,0,12300.0,833490.0,21337.5,0.0,0.0,1,1,0.540372987,0.12960401993468687
C4851,0,45,M,1267564.91,SAL,41-45,481,29,SA,03-01-2011,75,8,4,12,1,1,1,1,0,1,6700,887540,0,25737.0,94949,1014926.0,0,0,0,0,0,6700.0,887540.0,0.0,25737.0,94949.0,1,0,0.540415971,-0.928770561564009
C11723,0,54,M,811557.17,PROF,>50,653,25,SA,09-04-2011,69,12,4,16,2,2,0,0,0,1,46700,17470,0,0.0,0,64170.0,0,0,0,0,0,23350.0,8735.0,0.0,0.0,0.0,1,0,0.540416844,-1.6937566327400768
C12243,1,50,F,197437.47,PROF,46-50,367,25,SA,01-12-2008,113,6,2,8,2,0,0,0,0,1,0,786160,0,0.0,0,786160.0,0,0,0,0,0,0.0,393080.0,0.0,0.0,0.0,1,1,0.5404310729999999,-0.9330711669523916
C5484,0,31,M,131567.68,SENP,31-35,384,23,SA,2/26/2009,99,16,1,17,0,0,0,0,1,1,0,0,99830,0.0,0,99830.0,0,0,0,0,1,0.0,0.0,99830.0,0.0,0.0,1,0,0.5405924089999999,-2.021625389481559
C13684,0,47,M,123170.94,PROF,46-50,326,8,SA,4/13/2008,110,18,14,32,6,2,4,1,1,0,21100,720400,30290,497696.0,32960,1302446.0,0,0,0,0,0,10550.0,120066.67,30290.0,124424.0,32960.0,1,1,0.5406058779999999,0.1241122023693364
C15370,0,21,F,833725.41,SENP,<25,376,1,CA,3/20/2004,158,15,18,33,4,2,0,1,11,0,25900,599320,3804000,0.0,177225,4606445.0,0,0,0,0,0,12950.0,149830.0,345818.18,0.0,177225.0,1,1,0.540770624,0.5815035560616859
C6768,0,45,F,1867000.12,PROF,41-45,309,11,SA,12/20/2006,125,4,5,9,0,1,0,0,4,0,3400,0,88960,0.0,0,92360.0,0,0,0,0,0,3400.0,0.0,22240.0,0.0,0.0,1,1,0.540943496,-1.3664870392710804
C19508,0,54,F,1363419.4,PROF,>50,544,2,CA,12/28/2000,197,40,16,56,10,2,0,1,3,0,42800,606280,82180,0.0,137004,868264.0,0,0,0,0,0,21400.0,60628.0,27393.33,0.0,137004.0,1,1,0.541069947,-0.19890876702966498
C8623,0,34,M,613830.66,PROF,31-35,205,19,SA,7/25/2005,142,15,8,23,2,1,1,0,4,0,13200,181260,71550,345297.0,0,611307.0,0,0,0,0,0,13200.0,90630.0,17887.5,345297.0,0.0,0,0,0.541180746,-0.35755603403939185
C14947,0,51,M,5026.83,SENP,>50,302,6,SA,04-10-2009,98,14,8,22,1,1,1,0,5,0,16100,795200,704370,304029.0,0,1819699.0,0,0,0,0,0,16100.0,795200.0,140874.0,304029.0,0.0,1,1,0.541203735,0.9601051540286679
C15011,0,49,F,604289.51,SELF-EMP,46-50,577,8,SA,10-08-2005,140,9,5,14,0,1,0,0,4,0,9800,0,76260,0.0,0,86060.0,0,0,0,0,0,9800.0,0.0,19065.0,0.0,0.0,1,1,0.541228616,-0.9282951644455475
C4158,0,51,M,61725.96,PROF,>50,499,21,SA,7/18/2001,190,16,2,18,1,0,1,0,0,0,0,282670,0,696027.0,0,978697.0,0,0,0,0,0,0.0,282670.0,0.0,696027.0,0.0,1,1,0.5412408470000001,-0.2824171538886007
C14479,0,26,M,640501.18,PROF,26-30,666,3,SA,03-04-1999,219,14,8,22,4,1,1,0,2,0,16900,385340,57140,740034.0,0,1199414.0,0,0,0,0,0,16900.0,96335.0,28570.0,740034.0,0.0,1,1,0.54137344,-1.0088587270585156
C17715,0,45,M,247060.57,SENP,41-45,191,5,SA,3/20/2004,158,12,6,18,2,1,1,0,2,1,9100,967960,21140,749962.0,0,1748162.0,0,0,0,0,0,9100.0,483980.0,10570.0,749962.0,0.0,1,0,0.541633198,-0.006612485094413156
C14314,0,47,M,1018490.47,SAL,46-50,225,9,SA,01-04-2012,65,4,3,7,1,0,0,0,2,0,0,574190,53760,0.0,0,627950.0,0,0,0,0,0,0.0,574190.0,26880.0,0.0,0.0,1,0,0.5416739620000001,0.251062940064636
C3855,0,27,M,1361125.83,PROF,26-30,109,30,CA,07-12-2010,83,33,3,36,1,1,0,0,1,0,13100,459820,65960,0.0,0,538880.0,1,0,0,0,1,13100.0,459820.0,65960.0,0.0,0.0,1,0,0.541691418,-0.5897471997325493
C4165,0,55,M,392248.03,PROF,>50,545,15,SA,9/13/2005,141,6,5,11,2,1,1,0,1,1,1600,317550,0,29797.0,0,348947.0,0,0,0,0,0,1600.0,158775.0,0.0,29797.0,0.0,0,0,0.541952573,1.2355382236783157
C19241,0,35,M,624629.05,SAL,31-35,273,8,CA,6/15/2004,156,48,19,67,3,2,6,1,7,0,9900,468790,41470,113757.0,118531,752448.0,0,0,0,0,0,4950.0,156263.33,5924.29,18959.5,118531.0,1,1,0.542026727,0.354544443341281
C18479,0,28,F,1515811.38,SENP,26-30,129,6,SA,12/21/2011,65,10,6,16,0,1,1,0,4,0,11900,0,48080,848924.0,0,908904.0,0,0,0,0,0,11900.0,0.0,12020.0,848924.0,0.0,0,1,0.5421519220000001,-0.04103601409490016
C5364,0,52,M,1125079.93,SENP,>50,418,12,SA,11/27/2004,150,10,5,15,0,1,0,0,4,1,8100,0,54890,0.0,0,62990.0,0,0,0,0,0,8100.0,0.0,13722.5,0.0,0.0,1,0,0.542267456,-0.7240136053877725
C6608,0,55,F,450919.57,SELF-EMP,>50,147,29,SA,10/26/2006,127,12,2,14,1,1,0,0,0,0,15700,218950,0,0.0,0,234650.0,1,0,0,0,0,15700.0,218950.0,0.0,0.0,0.0,1,1,0.542491913,3.071283530368358
C2273,0,27,M,653876.85,PROF,26-30,313,12,SA,10-04-2002,176,15,8,23,2,1,1,0,4,1,18000,210800,29400,104282.0,0,362482.0,0,0,0,0,0,18000.0,105400.0,7350.0,104282.0,0.0,1,1,0.542785643,0.41960213362987464
C17656,0,29,M,7392.33,SAL,26-30,224,7,CA,01-02-2012,65,26,24,50,5,3,7,1,8,0,20700,307400,227490,982514.0,184342,1722446.0,0,0,0,0,0,6900.0,61480.0,28436.25,140359.14,184342.0,1,1,0.543149807,0.3589615574818233
C2122,0,39,M,283384.43,SELF-EMP,36-40,213,10,SA,09-03-2001,189,5,6,11,2,1,1,0,2,0,300,742680,27980,969758.0,0,1740718.0,0,0,0,0,0,300.0,371340.0,13990.0,969758.0,0.0,1,1,0.543477289,0.8700860656250547
C12706,1,43,F,35229.05,PROF,41-45,280,25,CA,3/21/2004,158,51,2,53,1,0,1,0,0,0,0,227900,0,427654.0,0,655554.0,0,0,0,0,0,0.0,227900.0,0.0,427654.0,0.0,1,0,0.543912585,-0.3017275956787301
C4611,0,36,M,27994.51,SENP,36-40,336,11,SA,8/24/2008,105,12,6,18,3,1,1,0,1,1,300,760190,0,777926.0,0,1538416.0,0,0,0,0,0,300.0,253396.67,0.0,777926.0,0.0,1,1,0.54393254,-0.6801582357966777
C14767,0,55,M,90724.13,PROF,>50,768,7,SA,2/15/1999,220,12,6,18,3,1,1,0,1,0,12900,358370,0,711959.0,0,1083229.0,1,0,0,1,0,12900.0,119456.67,0.0,711959.0,0.0,1,1,0.543980307,-0.2863018856034726
C11397,0,36,M,814656.07,PROF,36-40,743,22,CA,8/26/2004,153,5,2,7,2,0,0,0,0,0,0,363300,0,0.0,0,363300.0,1,0,0,0,0,0.0,181650.0,0.0,0.0,0.0,1,0,0.544002167,-1.4379852009923262
C16835,1,45,M,1112368.21,SAL,41-45,154,9,SA,6/13/2013,48,13,7,20,2,1,0,0,4,0,17200,279070,82890,0.0,0,379160.0,0,0,0,0,0,17200.0,139535.0,20722.5,0.0,0.0,0,1,0.544108204,-1.1064020501455314
C19756,1,51,M,80500.18,SELF-EMP,>50,465,2,SA,5/17/2002,181,2,6,8,3,1,1,0,1,0,9200,247340,0,340696.0,0,597236.0,0,0,0,0,0,9200.0,82446.67,0.0,340696.0,0.0,1,1,0.544256134,0.5484499708397996
C17263,0,29,F,1160940.29,SELF-EMP,26-30,696,6,SA,10-08-2008,104,7,5,12,2,1,1,0,1,1,3600,750150,0,108569.0,0,862319.0,0,0,0,0,0,3600.0,375075.0,0.0,108569.0,0.0,1,0,0.544306484,0.29561608251140076
C6288,0,25,M,905697.11,SAL,<25,164,23,SA,03-07-2014,39,11,2,13,1,0,0,0,1,0,0,696840,71540,0.0,0,768380.0,1,0,0,0,1,0.0,696840.0,71540.0,0.0,0.0,1,0,0.544482396,0.7862203987909888
C11716,0,48,M,15972.79,SENP,46-50,327,22,CA,01-09-2008,113,17,1,18,1,0,0,0,0,0,0,172120,0,0.0,0,172120.0,0,0,0,0,0,0.0,172120.0,0.0,0.0,0.0,1,0,0.54498786,0.09600590565524769
C10716,0,29,M,87562.0,PROF,26-30,124,18,SA,12/30/2009,89,12,6,18,2,1,1,0,2,1,6600,41820,93140,864616.0,0,1006176.0,1,0,0,0,0,6600.0,20910.0,46570.0,864616.0,0.0,1,1,0.545113828,-1.0394966895478308
C7854,0,54,F,678814.05,PROF,>50,231,11,SA,1/30/2004,160,11,6,17,0,1,1,0,4,0,10700,0,78870,493540.0,0,583110.0,0,0,0,0,0,10700.0,0.0,19717.5,493540.0,0.0,1,0,0.545416855,0.8536513244434232
C8868,0,42,M,1882252.06,SAL,41-45,900,21,SA,11/25/2014,30,20,3,23,0,1,1,1,0,0,13700,0,0,55057.0,144549,213306.0,0,0,0,0,0,13700.0,0.0,0.0,55057.0,144549.0,1,1,0.545460629,3.8709306710547917
C17669,0,29,M,80896.98,SAL,26-30,394,4,SA,3/17/2002,183,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.545634595,-1.7649312587851387
C12934,1,28,F,92756.66,SELF-EMP,26-30,372,12,CA,5/19/2014,36,15,18,33,9,2,0,1,6,0,43700,896690,223430,0.0,160448,1324268.0,0,0,0,0,0,21850.0,99632.22,37238.33,0.0,160448.0,1,1,0.545648142,0.008224124130281589
C19953,0,28,M,1460470.04,SAL,26-30,717,9,CA,10-09-2010,80,4,4,8,3,0,0,0,1,1,0,106900,0,0.0,0,106900.0,0,0,0,0,0,0.0,35633.33,0.0,0.0,0.0,0,1,0.5457708689999999,-0.6322435036647474
C10594,0,46,M,0.0,PROF,46-50,330,24,CA,5/26/2008,108,40,1,41,0,1,0,0,0,0,5200,0,0,0.0,0,5200.0,1,0,170,0,0,5200.0,0.0,0.0,0.0,0.0,1,1,0.545793609,0.6311702594402836
C2118,0,42,M,914810.49,SENP,41-45,237,31,SA,8/25/2004,153,9,3,12,3,0,0,0,0,0,0,603790,0,0.0,0,603790.0,0,0,0,0,0,0.0,201263.33,0.0,0.0,0.0,1,1,0.54586216,2.1277410324229824
C4159,0,35,F,7674.23,SENP,31-35,315,22,CA,11/14/2007,115,5,4,9,2,2,0,0,0,0,17600,397640,0,0.0,0,415240.0,0,0,0,0,0,8800.0,198820.0,0.0,0.0,0.0,1,0,0.546086703,-0.4923895040290954
C19365,0,41,M,98862.43,SAL,41-45,323,3,SA,11-12-2007,115,2,1,3,1,0,0,0,0,0,0,98940,0,0.0,0,98940.0,0,0,0,0,0,0.0,98940.0,0.0,0.0,0.0,0,1,0.546120249,-1.62094022171725
C3915,0,22,M,1027465.84,SAL,<25,420,21,SA,9/24/1999,212,16,2,18,1,1,0,0,0,0,11500,235040,0,0.0,0,246540.0,0,0,0,0,0,11500.0,235040.0,0.0,0.0,0.0,1,1,0.546280377,0.5648182340104442
C19264,0,31,F,963479.22,SELF-EMP,31-35,194,1,SA,6/25/2000,203,8,5,13,1,1,1,0,2,1,6800,394690,28800,813218.0,0,1243508.0,0,0,0,0,0,6800.0,394690.0,14400.0,813218.0,0.0,1,1,0.546400865,-1.1721843056877534
C19165,0,27,M,284834.95,SENP,26-30,486,7,SA,4/16/2008,110,6,5,11,1,1,1,0,2,0,10800,981970,94640,485953.0,0,1573363.0,0,0,0,0,0,10800.0,981970.0,47320.0,485953.0,0.0,0,0,0.546423484,0.2244840381422474
C6706,0,28,M,623530.35,SELF-EMP,26-30,150,27,SA,10/14/2001,188,4,2,6,0,1,1,0,0,0,16300,0,0,61494.0,0,77794.0,0,0,0,0,0,16300.0,0.0,0.0,61494.0,0.0,1,0,0.546516372,-2.0857269387576953
C15506,0,48,M,39533.35,PROF,46-50,839,8,SA,08-09-2002,178,4,3,7,1,0,0,0,2,0,0,406820,95410,0.0,0,502230.0,1,0,0,1,0,0.0,406820.0,47705.0,0.0,0.0,1,0,0.546530761,1.6841833677935125
C14075,0,33,M,246800.8,PROF,31-35,545,7,CA,9/16/1999,213,44,18,62,11,2,0,1,4,1,34800,293220,59280,0.0,172990,560290.0,0,0,0,0,0,17400.0,26656.36,14820.0,0.0,172990.0,0,0,0.546634905,0.6022457182109914
C4858,0,45,F,120882.88,SENP,41-45,635,12,SA,7/14/2006,131,12,6,18,0,1,1,0,4,0,12500,0,57840,945838.0,0,1016178.0,0,0,0,0,0,12500.0,0.0,14460.0,945838.0,0.0,1,0,0.546681789,1.5538492538057103
C5447,0,43,O,2309.39,PROF,41-45,177,28,CA,4/14/2008,110,0,4,4,1,1,0,0,2,0,4400,164190,31040,0.0,0,199630.0,0,0,0,0,1,4400.0,164190.0,15520.0,0.0,0.0,1,1,0.54678061,1.4728895674014313
C9449,0,53,M,248629.35,SENP,>50,257,14,SA,04-02-2000,206,10,5,15,0,1,0,0,4,1,7700,0,27110,0.0,0,34810.0,0,0,0,0,0,7700.0,0.0,6777.5,0.0,0.0,1,0,0.546869145,1.5818713437408014
C17587,1,51,M,179869.58,PROF,>50,544,1,SA,08-11-2004,154,16,15,31,5,2,3,1,4,0,49800,637190,17830,195369.0,163064,1063253.0,0,0,0,0,0,24900.0,127438.0,4457.5,65123.0,163064.0,1,0,0.546961984,-0.503573158454251
C14126,0,27,M,440072.66,SAL,26-30,412,5,CA,07-04-2007,119,3,3,6,0,0,0,0,3,0,0,0,61780,0.0,0,61780.0,0,0,0,0,0,0.0,0.0,20593.33,0.0,0.0,1,0,0.5470201339999999,0.8993485870841932
C15172,0,24,F,2525458.9,PROF,<25,333,9,SA,09-05-2006,129,18,14,32,2,2,4,1,5,0,15100,355230,534050,314969.0,194235,1413584.0,0,0,0,0,0,7550.0,177615.0,106810.0,78742.25,194235.0,1,1,0.5472113670000001,0.5982559455191551
C18643,0,34,M,555301.05,SENP,31-35,900,7,SA,5/28/2003,168,4,3,7,1,0,0,0,2,1,0,871130,41490,0.0,0,912620.0,0,0,0,0,0,0.0,871130.0,20745.0,0.0,0.0,1,1,0.547536294,0.5018581933511099
C9866,0,40,F,488649.56,SELF-EMP,36-40,606,22,SA,6/25/2010,83,10,3,13,2,0,0,0,1,0,0,777220,26420,0.0,0,803640.0,0,0,0,0,0,0.0,388610.0,26420.0,0.0,0.0,1,0,0.547748355,-1.59463266402463
C13550,1,39,M,182700.7,PROF,36-40,368,30,SA,08-09-2000,202,6,3,9,1,2,0,0,0,1,46500,648210,0,0.0,0,694710.0,0,0,0,0,0,23250.0,648210.0,0.0,0.0,0.0,1,0,0.548184446,-1.8474216894500248
C10212,0,54,O,2807.87,SAL,>50,708,17,CA,1/18/2009,100,14,17,31,11,2,0,1,3,1,2500,768160,58470,0.0,115605,944735.0,0,0,0,0,0,1250.0,69832.73,19490.0,0.0,115605.0,1,1,0.5483903689999999,-0.3833519530525961
C16486,0,41,F,3944134.54,PROF,41-45,686,3,CA,1/28/2003,172,10,10,20,1,1,0,1,7,0,4200,116540,244120,0.0,26679,391539.0,0,0,0,0,0,4200.0,116540.0,34874.29,0.0,26679.0,1,0,0.548781435,-0.16086542985584057
C1141,0,44,F,1412684.6,SENP,41-45,848,11,CA,2/22/2007,123,17,22,39,10,2,7,1,2,0,33200,560210,82740,215079.0,153697,1044926.0,0,0,0,0,0,16600.0,56021.0,41370.0,30725.57,153697.0,1,0,0.549172216,-1.3369129004061
C4352,0,38,F,98789.57,SELF-EMP,36-40,250,31,SA,11-09-2010,79,12,1,13,0,0,0,0,1,0,0,0,38870,0.0,0,38870.0,0,0,0,0,0,0.0,0.0,38870.0,0.0,0.0,1,0,0.5495031810000001,1.503150627790428
C4930,0,37,F,19971.62,SAL,36-40,201,26,SA,05-12-2005,145,14,3,17,3,0,0,0,0,0,0,692870,0,0.0,0,692870.0,0,0,0,0,0,0.0,230956.67,0.0,0.0,0.0,1,1,0.54958479,0.23927747509120403
C3529,0,30,M,533502.15,PROF,26-30,171,16,SA,6/20/2009,95,20,16,36,11,2,0,1,2,1,40200,334600,0,0.0,193767,568567.0,0,0,0,0,0,20100.0,30418.18,0.0,0.0,193767.0,1,0,0.549611587,-0.36901398945799124
C9623,0,51,F,449783.11,SELF-EMP,>50,348,19,CA,10/29/2008,103,20,1,21,0,0,0,1,0,0,0,0,0,0.0,42736,42736.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42736.0,1,1,0.549712496,-0.7490453534991753
C5367,0,25,M,134164.14,SELF-EMP,<25,408,18,SA,8/27/2012,57,20,14,34,2,2,4,1,5,0,21500,316000,344000,362060.0,63940,1107500.0,0,0,0,0,0,10750.0,158000.0,68800.0,90515.0,63940.0,0,0,0.549798056,0.6672726029598754
C3364,0,36,M,1557777.13,SAL,36-40,964,10,SA,8/22/2012,57,6,4,10,2,0,0,0,2,1,0,655810,36200,0.0,0,692010.0,0,0,0,0,0,0.0,327905.0,18100.0,0.0,0.0,1,1,0.549809138,-0.44823250877990023
C5527,0,40,M,757287.02,SELF-EMP,36-40,298,24,SA,8/28/2007,117,17,1,18,1,0,0,0,0,0,0,204750,0,0.0,0,204750.0,0,0,0,0,0,0.0,204750.0,0.0,0.0,0.0,1,1,0.549832451,-1.397529849621858
C9604,0,47,M,33776.41,SAL,46-50,147,19,SA,7/17/2013,47,4,3,7,2,0,0,0,1,0,0,600920,0,0.0,0,600920.0,0,0,0,0,0,0.0,300460.0,0.0,0.0,0.0,1,1,0.55002842,-1.109871734558844
C13237,1,39,M,325128.38,PROF,36-40,783,21,SA,3/16/2008,111,11,4,15,3,0,0,1,0,1,0,428580,0,0.0,65080,493660.0,0,0,0,0,0,0.0,142860.0,0.0,0.0,65080.0,0,1,0.5500608060000001,0.863331481162269
C990,0,26,M,39632.53,SAL,26-30,661,14,SA,01-09-2007,125,8,5,13,0,1,0,0,4,0,14500,0,49520,0.0,0,64020.0,0,0,0,0,0,14500.0,0.0,12380.0,0.0,0.0,1,0,0.550064831,-0.5503752857811075
C18816,0,52,F,96994.46,PROF,>50,287,7,SA,10/23/2003,163,5,4,9,2,0,0,0,2,0,0,939330,23460,0.0,0,962790.0,0,0,0,0,0,0.0,469665.0,11730.0,0.0,0.0,1,1,0.550131324,0.4390261234485441
C16048,1,43,M,749517.79,SENP,41-45,185,3,SA,5/20/2010,84,10,5,15,1,1,1,0,2,1,12300,419920,43380,338867.0,0,814467.0,0,0,0,0,0,12300.0,419920.0,21690.0,338867.0,0.0,1,1,0.550152864,-0.9286598210683659
C14063,0,28,F,1515811.38,SENP,26-30,129,6,SA,12/21/2011,65,10,6,16,0,1,1,0,4,0,11900,0,48080,848924.0,0,908904.0,0,0,0,0,0,11900.0,0.0,12020.0,848924.0,0.0,0,1,0.550404005,-0.356917208160865
C8383,0,30,F,714731.78,SENP,26-30,201,26,SA,6/22/2004,155,8,2,10,0,1,0,0,1,1,17100,0,65920,0.0,0,83020.0,0,0,0,0,1,17100.0,0.0,65920.0,0.0,0.0,1,1,0.550801529,2.972412044888133
C8025,0,34,M,115180.63,SENP,31-35,711,13,SA,10-11-2000,200,16,15,31,0,2,4,1,8,0,34100,0,39100,464856.0,23656,561712.0,1,0,0,1,0,17050.0,0.0,4887.5,116214.0,23656.0,1,0,0.550953024,-1.2948628095559187
C4171,0,23,M,1039314.19,PROF,<25,661,19,SA,12/30/2012,53,10,5,15,0,1,0,0,4,0,7400,0,20890,0.0,0,28290.0,0,0,0,0,0,7400.0,0.0,5222.5,0.0,0.0,1,0,0.551094552,1.092920638649846
C4990,0,26,M,28397.86,PROF,26-30,344,25,SA,10/26/2003,163,2,2,4,1,0,0,1,0,0,0,225380,0,0.0,192023,417403.0,0,0,0,0,0,0.0,225380.0,0.0,0.0,192023.0,1,0,0.551221371,-0.08917683172891586
C6665,0,33,M,1732897.61,SAL,31-35,564,16,SA,1/23/2010,88,6,5,11,1,1,1,0,2,0,1300,915420,40230,845720.0,0,1802670.0,1,0,0,0,0,1300.0,915420.0,20115.0,845720.0,0.0,1,1,0.551222718,-0.7485184467852641
C18182,0,37,M,9783.1,SENP,36-40,214,6,SA,10-12-2014,32,9,5,14,2,1,1,0,1,0,12300,774900,0,806182.0,0,1593382.0,0,0,0,0,0,12300.0,387450.0,0.0,806182.0,0.0,1,0,0.551362668,-2.035995279220941
C14487,0,26,M,537576.95,PROF,26-30,536,3,SA,09-06-2006,129,5,4,9,3,0,0,0,1,1,0,874000,0,0.0,0,874000.0,0,0,0,0,0,0.0,291333.33,0.0,0.0,0.0,1,0,0.55191502,0.36582565166462644
