CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random,split
C19389,0,55,M,217654.16,SELF-EMP,>50,301,2,SA,5/28/2012,60,5,4,9,3,0,0,0,1,0,0,999140,0,0.0,0,999140.0,1,0,0,1,0,0.0,333046.67,0.0,0.0,0.0,1,1,0.423932734,-1.090169260473456
C12438,1,43,M,89076.32,SENP,41-45,317,16,CA,06-09-2006,132,6,5,11,0,1,0,0,4,0,16600,0,15710,0.0,0,32310.0,0,0,0,0,0,16600.0,0.0,3927.5,0.0,0.0,1,0,0.423963208,-1.7514616458155878
C16150,0,39,M,56227.94,SAL,36-40,261,2,SA,2/13/2007,124,10,5,15,1,1,1,0,2,0,12100,411670,91050,391435.0,0,906255.0,0,0,0,0,0,12100.0,411670.0,45525.0,391435.0,0.0,1,0,0.42405496,1.09135692604436
C17443,1,45,M,104849.31,SAL,41-45,736,1,SA,3/28/2008,110,11,11,22,2,1,0,1,7,1,12600,925330,595820,0.0,110004,1643754.0,0,0,0,0,0,12600.0,462665.0,85117.14,0.0,110004.0,0,1,0.424301164,0.4727088718598931
C12067,0,28,M,279374.99,SAL,26-30,246,10,SA,09-02-2007,117,9,5,14,2,1,1,0,1,1,2500,196510,0,523613.0,0,722623.0,0,0,0,0,0,2500.0,98255.0,0.0,523613.0,0.0,1,0,0.424346633,-0.6664385045874508
C6879,0,32,M,1829743.27,SENP,31-35,562,22,CA,06-02-2007,120,30,4,34,2,2,0,0,0,1,23600,375450,0,0.0,0,399050.0,1,0,0,0,0,11800.0,187725.0,0.0,0.0,0.0,1,0,0.42435013899999996,1.1219175992735122
C18180,0,27,M,526521.72,SAL,26-30,344,9,SA,03-05-2005,147,12,6,18,2,1,1,0,2,1,16000,408610,76070,795842.0,0,1296522.0,0,0,0,0,0,16000.0,204305.0,38035.0,795842.0,0.0,1,1,0.42435150200000005,-1.2590031645437005
C10434,0,27,M,561115.43,SELF-EMP,26-30,280,21,SA,1/20/2004,160,4,1,5,0,1,0,0,0,0,2600,0,0,0.0,0,2600.0,0,0,0,0,0,2600.0,0.0,0.0,0.0,0.0,1,1,0.42436305,0.06589856571959636
C7352,0,32,F,642361.48,SENP,31-35,146,25,SA,2/27/1999,219,6,2,8,1,1,0,0,0,0,9300,866740,0,0.0,0,876040.0,0,0,0,0,0,9300.0,866740.0,0.0,0.0,0.0,1,1,0.42436569700000004,-0.29326725434894085
C8786,0,44,F,24947.98,PROF,41-45,401,24,SA,11-07-2007,115,11,2,13,0,2,0,0,0,0,40000,0,0,0.0,0,40000.0,0,0,0,0,0,20000.0,0.0,0.0,0.0,0.0,1,1,0.424416577,-0.6230699327062921
C3639,0,55,M,28123.82,SAL,>50,107,30,SA,12-01-2014,30,12,3,15,0,2,0,0,1,1,30500,0,35520,0.0,0,66020.0,0,0,0,0,0,15250.0,0.0,35520.0,0.0,0.0,1,1,0.424416599,0.3310392221073089
C17342,0,49,M,30982.69,SAL,46-50,211,4,SA,4/22/2000,205,6,6,12,3,1,1,0,1,0,11500,159280,0,335373.0,0,506153.0,0,0,0,0,0,11500.0,53093.33,0.0,335373.0,0.0,1,1,0.424571628,0.07225215312216089
C2964,0,26,M,209788.68,PROF,26-30,431,16,CA,10/18/2006,127,4,4,8,2,0,0,0,2,1,0,137760,44480,0.0,0,182240.0,0,0,0,0,0,0.0,68880.0,22240.0,0.0,0.0,1,1,0.424612834,0.597086227387367
C7037,0,45,F,4415602.04,SENP,41-45,291,14,SA,10-07-2013,44,2,2,4,0,0,0,0,2,0,0,0,75060,0.0,0,75060.0,0,0,0,0,0,0.0,0.0,37530.0,0.0,0.0,1,0,0.424678258,0.7892582588040139
C12594,1,50,F,260723.76,SENP,46-50,865,15,SA,4/19/2011,73,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.424695238,0.617526187164219
C15267,0,21,F,1268875.98,SENP,<25,336,9,SA,8/16/2004,154,10,5,15,1,1,1,0,2,0,12900,27920,48760,269024.0,0,358604.0,0,0,0,0,0,12900.0,27920.0,24380.0,269024.0,0.0,1,0,0.424736264,0.8400045300456425
C14402,0,42,M,116402.33,SAL,41-45,914,5,CA,10/31/2000,199,8,8,16,3,1,0,0,4,0,3800,777710,56880,0.0,0,838390.0,0,0,0,0,0,3800.0,259236.67,14220.0,0.0,0.0,1,1,0.424741705,-0.6415423959229574
C10529,0,35,F,3588670.73,SENP,31-35,547,20,SA,2/26/2010,87,2,1,3,0,0,0,0,1,0,0,0,63010,0.0,0,63010.0,0,0,0,0,0,0.0,0.0,63010.0,0.0,0.0,1,0,0.424819595,0.144122228971696
C12227,1,40,M,248107.94,SENP,36-40,518,14,SA,03-02-2011,75,0,4,4,0,0,0,0,4,1,0,0,80140,0.0,0,80140.0,0,0,0,0,0,0.0,0.0,20035.0,0.0,0.0,1,0,0.42483055299999994,0.9090250597802255
C18710,0,28,M,390594.51,SENP,26-30,397,7,SA,09-08-1999,213,15,8,23,4,1,1,0,2,1,400,661080,86960,655361.0,0,1403801.0,0,0,0,0,0,400.0,165270.0,43480.0,655361.0,0.0,1,1,0.42506274299999997,1.1083018493238626
C6660,0,40,M,1674877.75,PROF,36-40,409,18,SA,3/27/2008,110,2,1,3,1,0,0,0,0,1,0,154400,0,0.0,0,154400.0,0,0,0,0,0,0.0,154400.0,0.0,0.0,0.0,1,0,0.42513575299999995,-1.6070571963503602
C16144,0,33,M,4648.59,SAL,31-35,341,3,SA,12/23/2003,161,16,15,31,3,2,4,1,5,1,27600,372030,134180,598996.0,117743,1250549.0,0,0,0,0,0,13800.0,124010.0,26836.0,149749.0,117743.0,1,1,0.42515398,-0.02821397194903039
C4730,0,50,M,698947.93,SELF-EMP,46-50,286,26,SA,10/18/2004,151,20,1,21,1,0,0,0,0,0,0,268380,0,0.0,0,268380.0,0,0,0,0,0,0.0,268380.0,0.0,0.0,0.0,1,0,0.425259793,0.08592245606714283
C1448,0,53,M,201454.72,SAL,>50,477,15,SA,02-04-2004,160,14,7,21,0,1,1,0,5,0,4500,0,928930,881725.0,0,1815155.0,0,0,0,0,0,4500.0,0.0,185786.0,881725.0,0.0,1,0,0.425317778,0.51039241312052
C13213,1,30,F,514834.46,SAL,26-30,219,14,CA,06-04-2011,72,18,3,21,3,0,0,0,0,1,0,523450,0,0.0,0,523450.0,0,0,0,0,0,0.0,174483.33,0.0,0.0,0.0,1,0,0.42532762,0.7211120575354554
C11187,0,26,M,3705170.57,SAL,26-30,159,23,SA,10/31/2014,31,17,2,19,1,1,0,0,0,1,20000,266770,0,0.0,0,286770.0,0,0,0,0,0,20000.0,266770.0,0.0,0.0,0.0,1,0,0.42533855,0.6369904696464084
C7471,0,39,M,1307594.04,SENP,36-40,535,11,SA,11/28/2012,54,5,4,9,0,0,0,0,4,0,0,0,82630,0.0,0,82630.0,0,0,0,0,0,0.0,0.0,20657.5,0.0,0.0,1,0,0.425497631,1.3453393144682053
C15082,0,49,F,338885.75,SENP,46-50,544,4,SA,02-04-2012,64,2,2,4,1,0,0,0,1,0,0,778160,0,0.0,0,778160.0,0,0,0,0,0,0.0,778160.0,0.0,0.0,0.0,1,1,0.42553463700000005,0.12963192908910495
C5395,0,43,M,415961.59,SELF-EMP,41-45,267,19,SA,02-07-2007,124,6,6,12,1,1,0,0,4,1,7900,173370,30990,0.0,0,212260.0,0,0,0,0,0,7900.0,173370.0,7747.5,0.0,0.0,1,0,0.425626124,-0.6421133294874947
C14313,0,45,M,250095.68,PROF,41-45,438,7,SA,3/22/2013,50,12,6,18,3,1,1,0,1,1,7800,115580,0,799547.0,0,922927.0,0,0,0,0,0,7800.0,38526.67,0.0,799547.0,0.0,0,0,0.42564909799999995,1.1338607670990763
C2957,0,31,M,215206.14,SENP,31-35,546,18,SA,06-03-2011,72,14,7,21,1,1,1,0,4,0,13600,578450,53070,248054.0,0,893174.0,0,0,0,1,0,13600.0,578450.0,13267.5,248054.0,0.0,1,1,0.425673216,1.344147153410785
C10418,0,39,M,101644.6,SAL,36-40,323,22,SA,07-12-2013,47,4,1,5,0,1,0,0,0,0,15400,0,0,0.0,0,15400.0,0,0,0,0,0,15400.0,0.0,0.0,0.0,0.0,1,1,0.425761495,-1.8077562076179046
C16139,0,26,F,453954.44,SENP,26-30,198,7,SA,11/27/2009,90,16,14,30,4,2,3,1,4,0,8600,632670,14700,472295.0,104185,1232450.0,0,0,0,0,0,4300.0,158167.5,3675.0,157431.67,104185.0,1,1,0.425801241,-0.22308522249290982
C6489,0,43,F,1235195.15,PROF,41-45,532,30,SA,07-01-2009,95,11,3,14,2,0,1,0,0,0,0,795340,0,122115.0,0,917455.0,0,0,0,0,0,0.0,397670.0,0.0,122115.0,0.0,0,0,0.425861693,1.2613971171013443
C3939,0,23,M,186406.45,SELF-EMP,<25,756,30,CA,01-10-2010,89,40,4,44,0,1,0,1,2,0,7400,0,79130,0.0,187949,274479.0,0,0,0,1,0,7400.0,0.0,39565.0,0.0,187949.0,1,0,0.425888086,0.9204369539284056
C42,0,55,M,8709.33,SAL,>50,237,14,SA,07-12-2002,179,14,6,20,3,1,1,0,1,1,13800,931890,0,493680.0,0,1439370.0,0,0,0,0,0,13800.0,310630.0,0.0,493680.0,0.0,1,0,0.426040564,-0.41764992767311826
C14444,0,54,M,8216.57,SAL,>50,607,7,SA,6/23/2000,203,4,6,10,3,1,1,0,1,0,3100,33610,0,76657.0,0,113367.0,1,0,0,0,1,3100.0,11203.33,0.0,76657.0,0.0,1,0,0.426042772,-0.8183553192514392
C3622,0,46,F,1689369.49,SENP,46-50,230,10,SA,01-12-2013,53,10,6,16,1,1,0,0,4,0,13900,975490,47030,0.0,0,1036420.0,0,0,0,0,0,13900.0,975490.0,11757.5,0.0,0.0,1,1,0.42613859200000004,1.0894376551253224
C5161,0,28,M,127778.52,PROF,26-30,233,16,SA,12/23/2008,101,20,14,34,2,2,4,1,5,0,47300,33420,451270,168479.0,48912,749381.0,0,0,0,0,0,23650.0,16710.0,90254.0,42119.75,48912.0,1,0,0.42615941399999996,-0.06334824320428376
C615,0,31,F,453183.99,SENP,31-35,178,19,SA,8/20/2003,165,13,7,20,2,1,0,0,4,0,14000,604900,12120,0.0,0,631020.0,0,0,0,1,0,14000.0,302450.0,3030.0,0.0,0.0,1,0,0.42629587700000005,0.9646514084406754
C8744,0,51,F,567710.72,SENP,>50,843,20,SA,12-10-1999,210,12,6,18,3,1,1,0,1,0,18800,885840,0,356193.0,0,1260833.0,0,0,0,0,0,18800.0,295280.0,0.0,356193.0,0.0,1,1,0.426386857,0.3073155386765961
C8806,0,44,F,14434.97,SENP,41-45,203,30,CA,04-11-2000,206,16,3,19,1,2,0,0,0,0,43100,205780,0,0.0,0,248880.0,0,0,0,0,0,21550.0,205780.0,0.0,0.0,0.0,1,1,0.42638942,2.5161519091796887
C14697,0,55,M,15567.4,SAL,>50,316,5,SA,11-01-2004,151,14,7,21,3,1,1,0,2,0,13600,666920,62140,80635.0,0,823295.0,0,0,0,0,0,13600.0,222306.67,31070.0,80635.0,0.0,1,1,0.426392338,0.6635625549092347
C18773,0,28,M,107254.01,SENP,26-30,695,6,SA,7/19/2011,70,2,2,4,1,0,0,0,1,0,0,73110,0,0.0,0,73110.0,1,0,0,0,1,0.0,73110.0,0.0,0.0,0.0,1,1,0.426400151,0.479607308929713
C15730,0,28,M,401963.83,SELF-EMP,26-30,548,1,SA,7/23/2003,166,8,7,15,2,1,0,0,4,0,10300,79680,77390,0.0,0,167370.0,0,0,0,0,0,10300.0,39840.0,19347.5,0.0,0.0,1,1,0.42642392799999995,-2.0995955213042787
C16514,0,40,M,820222.68,SELF-EMP,36-40,334,1,CA,07-07-2008,107,11,5,16,0,1,0,0,4,0,3700,0,61030,0.0,0,64730.0,0,0,0,0,0,3700.0,0.0,15257.5,0.0,0.0,1,1,0.42642799299999995,-0.5475089632233875
C17875,1,28,M,22911.85,SELF-EMP,26-30,814,6,SA,7/14/2013,47,9,7,16,2,1,0,0,4,0,17400,237350,44260,0.0,0,299010.0,0,0,0,0,0,17400.0,118675.0,11065.0,0.0,0.0,0,0,0.42648273,-0.020594828690791614
C18905,0,22,F,806624.4,PROF,<25,289,6,SA,6/25/2003,167,8,6,14,2,1,1,0,2,0,2500,954150,32570,319609.0,0,1308829.0,0,0,0,0,0,2500.0,477075.0,16285.0,319609.0,0.0,0,1,0.42652199,1.306976731283999
C17709,0,31,M,69497.6,SENP,31-35,539,6,SA,1/18/2008,112,4,3,7,2,0,0,0,1,1,0,521950,0,0.0,0,521950.0,0,0,0,0,0,0.0,260975.0,0.0,0.0,0.0,1,0,0.426631195,-0.07397312636408047
C8860,0,33,M,372093.0,PROF,31-35,195,16,SA,07-01-2011,71,8,6,14,0,1,1,0,4,0,1000,0,12160,419949.0,0,433109.0,0,0,0,0,0,1000.0,0.0,3040.0,419949.0,0.0,1,1,0.42665307799999996,0.9237616766717633
C4340,0,32,F,2688086.97,SENP,31-35,713,13,SA,04-06-2006,134,8,5,13,1,1,1,0,2,0,1200,210760,68140,56749.0,0,336849.0,0,0,0,0,0,1200.0,210760.0,34070.0,56749.0,0.0,0,0,0.42665360799999996,1.8733830088751284
C17510,0,42,M,0.0,SAL,41-45,738,9,SA,7/21/2012,58,14,8,22,0,1,1,0,6,0,10900,0,571310,605612.0,0,1187822.0,1,0,170,0,0,10900.0,0.0,95218.33,605612.0,0.0,1,1,0.426694247,-0.5864982929290871
C17895,1,22,M,518086.03,SAL,<25,173,1,SA,5/24/2003,168,5,5,10,2,1,1,0,1,0,19700,580270,0,828946.0,0,1428916.0,0,0,0,0,0,19700.0,290135.0,0.0,828946.0,0.0,1,1,0.42709933200000005,-0.5493581190931265
C15456,0,55,M,458214.09,PROF,>50,295,7,SA,05-08-2010,85,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.42709977299999996,-0.9983308647914403
C2765,0,24,M,124706.06,SELF-EMP,<25,143,17,CA,5/16/2005,145,23,1,24,0,0,1,0,0,0,0,0,0,454412.0,0,454412.0,0,0,0,0,0,0.0,0.0,0.0,454412.0,0.0,1,1,0.427129118,-0.45360904374688316
C8325,0,32,M,833263.06,SENP,31-35,164,30,CA,12/16/2014,30,8,3,11,1,1,0,1,0,0,5500,823650,0,0.0,15169,844319.0,0,0,0,0,0,5500.0,823650.0,0.0,0.0,15169.0,0,0,0.42735472,0.6915291788462116
C18754,0,52,F,448582.26,PROF,>50,125,3,SA,11-06-2009,91,9,5,14,2,1,1,0,1,0,1600,692390,0,139676.0,0,833666.0,0,0,0,0,0,1600.0,346195.0,0.0,139676.0,0.0,1,1,0.427363834,-1.6853338941875065
C9458,0,49,M,2116102.53,PROF,46-50,187,11,SA,6/29/2009,95,14,8,22,3,1,0,0,4,0,9700,22220,35250,0.0,0,67170.0,0,0,0,0,0,9700.0,7406.67,8812.5,0.0,0.0,1,0,0.427387358,0.8133784260631455
C5775,0,21,F,166856.47,PROF,<25,730,11,CA,4/16/2007,122,19,25,44,11,3,8,2,1,0,46500,201280,18860,385989.0,88904,741533.0,0,0,0,0,0,15500.0,18298.18,18860.0,48248.62,44452.0,0,1,0.427391306,1.2184702479442744
C5800,0,32,M,76714.25,SELF-EMP,31-35,299,20,SA,07-04-2002,179,3,2,5,0,0,0,0,2,0,0,0,52050,0.0,0,52050.0,0,0,0,0,0,0.0,0.0,26025.0,0.0,0.0,1,0,0.427504593,0.2067579217155238
C17506,0,51,M,589478.41,PROF,>50,103,1,CA,09-11-2001,189,9,9,18,3,1,0,1,4,0,11200,66260,96110,0.0,112248,285818.0,0,0,0,0,0,11200.0,22086.67,24027.5,0.0,112248.0,1,0,0.427628835,-1.444869032321457
C16290,1,49,M,8307.0,PROF,46-50,419,9,SA,02-02-2014,40,9,7,16,4,1,1,0,1,0,16700,886320,0,499430.0,0,1402450.0,0,0,0,0,0,16700.0,221580.0,0.0,499430.0,0.0,1,0,0.42766659799999995,-0.4405151796951783
C5366,0,35,M,4545.41,SELF-EMP,31-35,196,18,SA,9/15/2008,105,16,15,31,5,2,3,1,4,0,45700,237280,58800,689471.0,98397,1129648.0,0,0,0,0,0,22850.0,47456.0,14700.0,229823.67,98397.0,0,1,0.427670977,1.7570299990903584
C7754,0,41,F,1464278.95,SELF-EMP,41-45,316,12,SA,2/17/2000,208,14,8,22,4,1,1,0,2,0,6300,573090,95840,851316.0,0,1526546.0,0,0,0,0,0,6300.0,143272.5,47920.0,851316.0,0.0,1,0,0.427808804,1.0441845056335635
C12679,1,53,M,308091.9,PROF,>50,472,22,SA,11-02-2011,67,8,1,9,0,1,0,0,0,0,16800,0,0,0.0,0,16800.0,0,0,0,0,0,16800.0,0.0,0.0,0.0,0.0,1,1,0.42782299799999995,-0.8920877674971656
C2850,0,33,M,81872.01,PROF,31-35,220,23,SA,04-12-2001,194,16,3,19,1,1,0,0,1,0,2000,459920,87310,0.0,0,549230.0,0,0,0,0,0,2000.0,459920.0,87310.0,0.0,0.0,1,0,0.427928108,0.748480994640097
C11251,0,32,M,21492.82,SAL,31-35,209,28,CA,6/25/1999,215,0,1,1,0,0,0,1,0,1,0,0,0,0.0,157808,157808.0,0,0,0,0,0,0.0,0.0,0.0,0.0,157808.0,1,0,0.42824949799999995,0.9845850564283934
C5460,0,50,M,204086.83,PROF,46-50,213,21,SA,09-03-1999,213,5,2,7,1,1,0,0,0,1,1900,435120,0,0.0,0,437020.0,0,0,0,0,0,1900.0,435120.0,0.0,0.0,0.0,1,0,0.428337834,-0.17440553602275677
C6125,0,25,M,288340.3,SAL,<25,589,16,SA,03-08-2003,171,14,8,22,3,1,0,0,4,0,5300,470340,57860,0.0,0,533500.0,0,0,0,0,0,5300.0,156780.0,14465.0,0.0,0.0,1,0,0.42839183200000003,1.241031255783908
C10303,0,44,M,581138.64,SAL,41-45,536,13,SA,03-08-2003,171,7,7,14,2,1,0,0,4,0,18100,924210,47190,0.0,0,989500.0,0,0,0,0,0,18100.0,462105.0,11797.5,0.0,0.0,0,1,0.42839344700000004,0.5403267691593128
C9956,0,21,F,184690.01,SENP,<25,723,13,SA,3/13/1999,219,12,6,18,1,1,0,0,4,0,8700,102940,12310,0.0,0,123950.0,1,0,0,1,0,8700.0,102940.0,3077.5,0.0,0.0,1,1,0.42849974700000004,-0.039155340264335106
C11733,0,37,M,228816.59,PROF,36-40,669,30,SA,6/17/2014,36,10,4,14,1,0,1,0,2,0,0,604380,33480,75331.0,0,713191.0,0,0,0,0,1,0.0,604380.0,16740.0,75331.0,0.0,1,0,0.428524567,0.4218078845269693
C6744,0,30,M,455523.04,PROF,26-30,714,27,SA,12/28/2014,29,11,2,13,0,0,2,0,0,1,0,0,0,453212.0,0,453212.0,0,0,0,0,0,0.0,0.0,0.0,226606.0,0.0,1,1,0.428658395,-0.8581964164088967
C8727,0,23,F,717609.29,PROF,<25,172,15,SA,7/27/2005,142,1,1,2,0,0,0,0,1,0,0,0,35540,0.0,0,35540.0,1,0,0,0,0,0.0,0.0,35540.0,0.0,0.0,1,0,0.428671056,0.6905757909746159
C2618,0,25,M,13246.1,SAL,<25,147,30,CA,09-09-2004,153,33,4,37,1,1,0,1,1,0,13900,298360,17920,0.0,20470,350650.0,0,0,0,0,0,13900.0,298360.0,17920.0,0.0,20470.0,1,0,0.428801162,0.16585221979111073
C6013,0,42,M,4333.9,SAL,41-45,364,23,SA,7/13/2008,107,4,3,7,2,0,1,0,0,0,0,156710,0,170764.0,0,327474.0,0,0,0,0,0,0.0,78355.0,0.0,170764.0,0.0,1,1,0.42881906799999997,0.12395784180423718
C9523,0,49,F,481252.51,PROF,46-50,692,15,SA,3/20/2004,158,20,16,36,8,2,0,1,5,1,8200,22470,87150,0.0,59542,177362.0,1,0,0,0,0,4100.0,2808.75,17430.0,0.0,59542.0,1,1,0.428882837,0.5552191686634513
C10847,0,49,F,13375.94,PROF,46-50,875,30,CA,9/25/2010,80,3,2,5,0,2,0,0,0,0,10100,0,0,0.0,0,10100.0,0,0,0,0,0,5050.0,0.0,0.0,0.0,0.0,0,1,0.42893496799999997,0.5537512787857389
C14648,0,41,F,321140.99,SENP,41-45,317,5,SA,12-06-2010,78,6,4,10,0,0,0,0,4,0,0,0,63380,0.0,0,63380.0,0,0,0,0,0,0.0,0.0,15845.0,0.0,0.0,1,1,0.42894420299999997,-1.847592667666002
C8035,0,47,M,81022.43,SAL,46-50,305,11,CA,1/28/2001,196,63,62,125,0,11,19,24,8,0,128400,0,928940,59800.0,191374,1308514.0,1,140,0,0,0,11672.73,0.0,116117.5,3147.37,7973.92,1,0,0.428986195,-1.1008753124786244
C7155,0,45,M,7814.87,SELF-EMP,41-45,222,23,SA,8/18/2006,129,7,1,8,0,0,0,1,0,0,0,0,0,0.0,165029,165029.0,0,0,0,0,0,0.0,0.0,0.0,0.0,165029.0,1,0,0.429085612,-1.1495177831003616
C19584,0,27,M,173935.64,SELF-EMP,26-30,690,9,CA,06-08-1999,216,13,16,29,11,2,0,1,2,0,33700,323640,0,0.0,8193,365533.0,0,0,0,0,0,16850.0,29421.82,0.0,0.0,8193.0,1,0,0.429087689,0.6100302474230539
C7033,0,35,M,29761.74,SAL,31-35,384,19,CA,9/20/2005,140,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.42924239,-0.2461259072952068
C3584,0,25,F,537015.73,SELF-EMP,<25,868,11,SA,2/18/2004,159,4,3,7,2,0,0,0,1,0,0,746450,0,0.0,0,746450.0,0,0,0,0,0,0.0,373225.0,0.0,0.0,0.0,1,0,0.42928144799999995,0.2631102389274743
C14772,1,27,M,111882.69,SELF-EMP,26-30,105,3,SA,1/27/2009,100,10,5,15,2,1,1,0,1,1,14700,702360,0,432329.0,0,1149389.0,0,0,0,0,0,14700.0,351180.0,0.0,432329.0,0.0,1,0,0.429301259,0.19018741100352385
C19569,0,36,M,407715.38,SENP,36-40,446,1,SA,07-11-2005,143,6,4,10,0,0,0,0,4,0,0,0,49380,0.0,0,49380.0,0,0,0,0,0,0.0,0.0,12345.0,0.0,0.0,1,0,0.429390105,0.2786236360237217
C8522,0,35,M,85310.61,SELF-EMP,31-35,873,19,SA,11-12-2003,163,12,6,18,2,1,1,0,2,0,17500,954720,32920,443861.0,0,1449001.0,0,0,0,0,0,17500.0,477360.0,16460.0,443861.0,0.0,1,0,0.42947731,0.20591569294927262
C1822,0,31,M,585838.09,SENP,31-35,839,16,SA,04-06-2009,98,12,6,18,0,1,1,0,4,0,1300,0,70800,440817.0,0,512917.0,0,0,0,0,1,1300.0,0.0,17700.0,440817.0,0.0,1,1,0.42955067,-0.7832520951631717
C5092,0,46,M,63921.4,PROF,46-50,820,18,SA,1/31/2010,88,5,5,10,1,1,1,0,2,1,9400,106310,87090,6741.0,0,209541.0,0,0,0,0,0,9400.0,106310.0,43545.0,6741.0,0.0,0,0,0.42956732200000003,-0.7413830024858679
C19250,0,29,F,1853820.92,SENP,26-30,842,3,SA,8/17/2002,178,11,7,18,2,1,0,0,4,0,400,885330,36910,0.0,0,922640.0,0,0,0,0,0,400.0,442665.0,9227.5,0.0,0.0,1,1,0.429719225,-1.2390613689789574
C11825,0,22,M,546442.99,SENP,<25,895,14,SA,10/24/2012,55,4,3,7,1,0,0,0,2,0,0,877010,25970,0.0,0,902980.0,0,0,0,0,0,0.0,877010.0,12985.0,0.0,0.0,0,1,0.429740261,-1.0167731341232353
C18492,0,37,M,762553.52,SENP,36-40,887,8,SA,5/22/2013,48,8,5,13,0,1,0,0,4,1,3000,0,78480,0.0,0,81480.0,0,0,0,0,0,3000.0,0.0,19620.0,0.0,0.0,1,1,0.429759901,0.7401628559573759
C14921,0,26,M,212442.49,SENP,26-30,599,1,SA,07-06-2010,83,4,3,7,2,0,0,0,1,1,0,203060,0,0.0,0,203060.0,0,0,0,0,0,0.0,101530.0,0.0,0.0,0.0,1,1,0.429806656,-0.8271575774970132
C19713,0,40,M,80973.0,SELF-EMP,36-40,162,4,SA,08-12-2003,166,10,6,16,1,1,0,0,4,0,13200,317660,97290,0.0,0,428150.0,0,0,0,0,0,13200.0,317660.0,24322.5,0.0,0.0,1,1,0.429896413,-1.1213646885656958
C477,0,24,M,263996.84,SAL,<25,752,15,SA,4/20/2004,157,7,5,12,1,1,1,0,2,1,4500,408090,80560,623494.0,0,1116644.0,0,0,0,0,0,4500.0,408090.0,40280.0,623494.0,0.0,1,0,0.42994088399999997,-0.24523532654329236
C11760,0,53,M,21303.34,SAL,>50,223,18,CA,3/28/2010,86,38,15,53,5,2,3,1,4,1,18800,82890,85490,395883.0,1908,584971.0,0,0,0,0,0,9400.0,16578.0,21372.5,131961.0,1908.0,1,0,0.43007464100000004,-1.0162133687364183
C17031,0,31,M,208330.27,SAL,31-35,952,4,SA,8/19/2006,129,6,6,12,2,1,1,0,2,0,13000,61860,65330,920899.0,0,1061089.0,0,0,0,0,0,13000.0,30930.0,32665.0,920899.0,0.0,1,1,0.430119249,0.3438053702046722
C19609,0,32,M,78276.04,PROF,31-35,183,2,CA,10/16/2009,92,2,2,4,0,0,0,0,2,0,0,0,68210,0.0,0,68210.0,0,0,0,0,0,0.0,0.0,34105.0,0.0,0.0,1,0,0.43015617100000003,-1.4535730810609124
C13834,0,33,F,466090.91,PROF,31-35,947,4,CA,2/28/2007,123,45,18,63,11,2,0,1,4,0,8200,940030,23470,0.0,143796,1115496.0,1,0,0,0,1,4100.0,85457.27,5867.5,0.0,143796.0,1,0,0.43016664299999996,-1.4786031871097964
C16079,0,26,M,2161439.69,SELF-EMP,26-30,408,7,SA,03-04-2013,51,12,6,18,1,1,0,0,4,1,6100,874400,53790,0.0,0,934290.0,0,0,0,0,0,6100.0,874400.0,13447.5,0.0,0.0,1,0,0.43018547799999995,0.40393724734989694
C10883,0,34,M,83643.23,PROF,31-35,977,30,CA,05-06-2001,193,34,4,38,4,0,0,0,0,0,0,610770,0,0.0,0,610770.0,1,0,0,0,0,0.0,152692.5,0.0,0.0,0.0,1,1,0.430205651,-0.06543856232503312
C15650,0,27,F,404385.97,PROF,26-30,373,6,SA,05-12-2012,61,6,5,11,1,1,1,0,2,0,2400,417150,58570,618273.0,0,1096393.0,0,0,0,0,0,2400.0,417150.0,29285.0,618273.0,0.0,1,0,0.430372081,-1.1202195507931032
C15546,0,55,M,143919.32,PROF,>50,304,6,SA,1/25/2010,88,12,6,18,0,1,1,0,4,0,1000,0,21620,646664.0,0,669284.0,0,0,0,0,0,1000.0,0.0,5405.0,646664.0,0.0,1,0,0.43046376700000005,2.2349870297037726
